,timestamp,open,high,low,close,volume
324,1621771200000,35386.80000000,35800.00000000,32600.00000000,33318.09000000,53820.33881900
325,1621785600000,33316.42000000,33900.00000000,31111.01000000,33051.73000000,58933.66486200
326,1621800000000,33047.33000000,35000.00000000,33045.31000000,34655.25000000,21290.14334300
327,1621814400000,34681.44000000,35889.00000000,34664.77000000,35251.37000000,22428.73322300
328,1621828800000,35250.56000000,36887.00000000,34031.00000000,36645.79000000,25590.36199700
329,1621843200000,36645.79000000,37922.18000000,35877.52000000,37600.01000000,32135.12366900
330,1621857600000,37600.01000000,38637.70000000,37266.58000000,37539.63000000,32643.66321400
331,1621872000000,37539.64000000,39787.96000000,36818.55000000,39606.10000000,28459.49504700
332,1621886400000,39606.11000000,39920.00000000,37955.42000000,38796.29000000,20373.51682100
333,1621900800000,38810.99000000,39791.77000000,37800.50000000,38304.51000000,21694.80287500
334,1621915200000,38306.43000000,39200.00000000,37608.00000000,38985.06000000,16331.60007600
335,1621929600000,38993.91000000,39110.00000000,36486.00000000,36537.16000000,23406.30178100
336,1621944000000,36537.17000000,38481.18000000,36419.62000000,38277.57000000,27140.25257400
337,1621958400000,38277.55000000,38299.88000000,37011.00000000,37292.69000000,12652.65668900
338,1621972800000,37292.69000000,38753.98000000,37250.01000000,38324.72000000,10770.61440900
339,1621987200000,38324.72000000,39693.66000000,37800.44000000,39503.98000000,16881.43529000
340,1622001600000,39503.98000000,40755.00000000,39000.00000000,40445.79000000,18277.29211000
341,1622016000000,40445.79000000,40841.00000000,39379.79000000,39850.65000000,17436.64866500
342,1622030400000,39850.66000000,40289.75000000,38440.00000000,38758.61000000,23079.23482800
343,1622044800000,38758.62000000,39350.00000000,37900.03000000,38485.10000000,17828.26977400
344,1622059200000,38476.74000000,39450.69000000,38280.19000000,39241.91000000,11277.89272900
345,1622073600000,39241.92000000,39243.10000000,37134.27000000,37621.56000000,15983.29379200
346,1622088000000,37623.64000000,38407.42000000,37204.76000000,38275.47000000,11318.16101800
347,1622102400000,38275.47000000,39888.02000000,37826.08000000,39690.01000000,16212.37977600
348,1622116800000,39690.00000000,40411.14000000,39256.59000000,39667.00000000,18400.64495100
349,1622131200000,39666.99000000,39721.28000000,38500.00000000,38768.35000000,14102.53984400
350,1622145600000,38768.36000000,39187.35000000,38195.19000000,38529.98000000,10530.13941300
351,1622160000000,38529.99000000,38877.83000000,37687.77000000,38237.18000000,11987.45889700
352,1622174400000,38237.10000000,38237.10000000,36442.00000000,36975.93000000,25493.58490400
353,1622188800000,36975.65000000,37250.00000000,35100.00000000,35351.65000000,30447.39510700
354,1622203200000,35351.65000000,37279.98000000,35168.24000000,36749.31000000,22680.51033800
355,1622217600000,36751.59000000,36845.93000000,35551.06000000,35789.30000000,22911.38874700
356,1622232000000,35789.31000000,36240.00000000,34684.00000000,35663.49000000,21857.29172700
357,1622246400000,35661.79000000,36774.44000000,35617.87000000,36458.77000000,13503.57169400
358,1622260800000,36458.77000000,37338.58000000,35604.30000000,36145.02000000,14936.62768100
359,1622275200000,36145.00000000,36350.00000000,34567.89000000,35375.00000000,19419.64730400
360,1622289600000,35375.00000000,35402.34000000,33800.00000000,34416.27000000,28768.89807300
361,1622304000000,34416.26000000,35049.00000000,33632.76000000,34025.43000000,21833.74263300
362,1622318400000,34025.44000000,35100.00000000,33752.30000000,34605.15000000,14200.60530400
363,1622332800000,34605.15000000,34974.99000000,33379.00000000,34770.12000000,14272.27287600
364,1622347200000,34770.13000000,36232.09000000,34631.73000000,35998.33000000,16499.13536200
365,1622361600000,35996.12000000,36420.00000000,35546.42000000,36359.44000000,12233.87155100
366,1622376000000,36359.44000000,36488.00000000,35100.00000000,35477.00000000,13055.15015700
367,1622390400000,35477.00000000,36284.44000000,35300.00000000,36077.59000000,9731.03431700
368,1622404800000,36077.59000000,36350.00000000,35500.00000000,35641.27000000,7743.92270400
369,1622419200000,35641.26000000,36000.00000000,34250.55000000,34489.57000000,14130.86534500
370,1622433600000,34489.58000000,35975.00000000,34153.84000000,35850.17000000,16153.46863900
371,1622448000000,35850.17000000,37195.00000000,35588.08000000,36836.46000000,22947.48623200
372,1622462400000,36836.46000000,37278.03000000,36333.44000000,36961.16000000,18576.75976800
373,1622476800000,36961.16000000,37457.07000000,36510.01000000,36863.67000000,14199.65304700
374,1622491200000,36865.75000000,37499.00000000,36557.30000000,37253.81000000,8152.50225800
375,1622505600000,37253.82000000,37894.81000000,36478.00000000,36704.99000000,14647.05840800
376,1622520000000,36706.80000000,37443.72000000,36561.89000000,36831.58000000,10095.34783300
377,1622534400000,36831.58000000,36939.81000000,35902.43000000,36596.62000000,13819.88776200
378,1622548800000,36596.63000000,37440.00000000,35666.00000000,36235.29000000,22029.82561400
379,1622563200000,36235.28000000,36492.89000000,35716.66000000,35973.87000000,12918.45295800
380,1622577600000,35973.86000000,36800.00000000,35873.08000000,36693.09000000,7724.09119500
381,1622592000000,36694.85000000,36900.00000000,35920.00000000,36472.39000000,8003.51935600
382,1622606400000,36472.38000000,37400.00000000,36472.38000000,37220.00000000,12459.23471900
383,1622620800000,37219.99000000,37538.07000000,36851.45000000,37203.08000000,12842.30359800
384,1622635200000,37203.08000000,38225.00000000,37058.61000000,38040.70000000,17546.73297700
385,1622649600000,38040.69000000,38200.00000000,37727.37000000,37884.57000000,9291.59159200
386,1622664000000,37884.58000000,37929.97000000,37320.00000000,37568.68000000,7443.99025300
387,1622678400000,37568.68000000,37903.14000000,37170.00000000,37634.57000000,8381.71411200
388,1622692800000,37635.24000000,39039.19000000,37600.00000000,38634.09000000,16294.65853700
389,1622707200000,38634.77000000,39476.00000000,38518.96000000,38781.75000000,16219.77488600
390,1622721600000,38781.75000000,39265.25000000,38288.00000000,38535.61000000,17461.33171600
391,1622736000000,38535.60000000,38997.00000000,38431.03000000,38596.64000000,9064.79618800
392,1622750400000,38596.65000000,39450.00000000,38532.31000000,39246.79000000,8466.83057200
393,1622764800000,39246.78000000,39289.07000000,37320.26000000,37933.72000000,17147.96416500
394,1622779200000,37933.73000000,37939.25000000,36218.21000000,36610.29000000,23389.57437200
395,1622793600000,36606.80000000,37028.65000000,36072.82000000,36585.66000000,13162.87543300
396,1622808000000,36585.67000000,37139.00000000,35555.15000000,36948.85000000,21006.88207900
397,1622822400000,36948.86000000,37248.94000000,36708.00000000,36800.99000000,9025.76488200
398,1622836800000,36801.00000000,37246.99000000,36462.42000000,36829.00000000,7584.73831400
399,1622851200000,36829.15000000,37846.60000000,36613.22000000,37410.00000000,9026.45342000
400,1622865600000,37410.04000000,37925.00000000,37410.04000000,37582.14000000,6937.42711300
401,1622880000000,37582.13000000,37850.00000000,35667.00000000,35869.42000000,17020.94441000
402,1622894400000,35869.42000000,36435.00000000,35250.00000000,36321.42000000,16230.48953000
403,1622908800000,36321.42000000,36324.20000000,35692.04000000,35778.94000000,7580.99756600
404,1622923200000,35777.61000000,36016.10000000,34800.00000000,35513.20000000,13663.30945100
405,1622937600000,35516.07000000,36257.34000000,35405.61000000,35989.67000000,8393.51836900
406,1622952000000,35988.56000000,36480.00000000,35701.04000000,36132.57000000,7058.62076500
407,1622966400000,36132.52000000,36414.55000000,35800.93000000,35868.13000000,7201.66281500
408,1622980800000,35868.12000000,36429.28000000,35450.00000000,36157.47000000,9473.72472500
409,1622995200000,36157.47000000,36317.81000000,35705.00000000,35747.15000000,6657.59726700
410,1623009600000,35747.14000000,35995.28000000,35222.00000000,35796.31000000,8865.08269600
411,1623024000000,35796.31000000,36900.00000000,35498.62000000,36392.93000000,11686.91807800
412,1623038400000,36392.94000000,36545.01000000,35850.66000000,36139.99000000,7855.82757100
413,1623052800000,36139.99000000,36591.72000000,35900.52000000,36376.47000000,10325.17770000
414,1623067200000,36376.47000000,36777.47000000,35860.50000000,36035.51000000,10919.49430400
415,1623081600000,36035.35000000,36079.63000000,35328.02000000,35634.46000000,10952.38654000
416,1623096000000,35634.45000000,35744.52000000,33300.00000000,33552.79000000,25835.14838000
417,1623110400000,33556.96000000,34068.01000000,32351.00000000,32817.09000000,27138.25221300
418,1623124800000,32817.09000000,33246.09000000,32123.00000000,32966.70000000,18150.28085000
419,1623139200000,32966.70000000,33373.01000000,32651.52000000,33089.99000000,16467.15770900
420,1623153600000,33084.43000000,33179.23000000,31000.00000000,31705.24000000,28569.80082100
421,1623168000000,31705.25000000,32999.35000000,31563.52000000,32864.18000000,18675.74021600
422,1623182400000,32864.19000000,33841.98000000,32661.95000000,33380.81000000,14249.95722800
423,1623196800000,33380.80000000,33540.47000000,32396.82000000,32863.07000000,13371.48863300
424,1623211200000,32862.25000000,34512.95000000,32536.49000000,34169.05000000,22620.33319900
425,1623225600000,34168.11000000,35045.55000000,33808.00000000,34972.42000000,20888.74579000
426,1623240000000,34972.42000000,36736.00000000,34512.94000000,36357.11000000,38906.50305400
427,1623254400000,36356.42000000,37000.00000000,35650.16000000,36260.45000000,25218.74536000
428,1623268800000,36260.45000000,37534.79000000,36112.00000000,37388.05000000,15601.78148100
429,1623283200000,37388.05000000,37666.11000000,36751.07000000,36959.69000000,15106.20934800
430,1623297600000,36959.70000000,37220.99000000,36500.00000000,36962.14000000,12050.34945900
431,1623312000000,36962.12000000,38491.00000000,36242.57000000,37818.54000000,29837.78566900
432,1623326400000,37819.27000000,38198.23000000,36612.00000000,36896.75000000,23315.07767800
433,1623340800000,36896.65000000,37150.00000000,36100.00000000,36675.09000000,15795.99163100
434,1623355200000,36675.10000000,37088.00000000,35782.00000000,36675.72000000,13421.87115800
435,1623369600000,36677.83000000,37300.00000000,35936.77000000,36754.40000000,13593.74551400
436,1623384000000,36754.41000000,37435.00000000,36390.32000000,37147.55000000,13931.72954000
437,1623398400000,37147.56000000,37680.40000000,36921.00000000,37378.82000000,14475.66291400
438,1623412800000,37378.82000000,37589.00000000,36747.62000000,36818.41000000,12282.87087400
439,1623427200000,36818.42000000,37419.01000000,36511.52000000,37246.77000000,12329.34358200
440,1623441600000,37246.76000000,37498.58000000,36745.00000000,37331.98000000,11852.65287600
441,1623456000000,37331.98000000,37463.63000000,35277.00000000,35571.19000000,24477.86472000
442,1623470400000,35572.84000000,35726.68000000,35000.00000000,35289.06000000,15392.99260300
443,1623484800000,35289.06000000,35900.00000000,34600.36000000,35596.70000000,18010.31080800
444,1623499200000,35597.50000000,36238.00000000,35315.00000000,35384.96000000,14248.78019900
445,1623513600000,35384.96000000,35997.67000000,35300.00000000,35730.00000000,8363.09787400
446,1623528000000,35730.01000000,36143.93000000,35420.32000000,35546.11000000,7224.50378600
447,1623542400000,35546.12000000,35926.96000000,34816.02000000,34867.80000000,9711.33353200
448,1623556800000,34867.81000000,35499.86000000,34757.00000000,35280.02000000,8911.50791600
449,1623571200000,35282.02000000,36099.00000000,35171.55000000,35904.03000000,10701.32834800
450,1623585600000,35904.02000000,36150.00000000,35670.00000000,36034.97000000,9405.69857500
451,1623600000000,36034.96000000,37750.14000000,35970.00000000,37650.00000000,22064.60781000
452,1623614400000,37650.00000000,39380.00000000,37636.18000000,39020.57000000,26126.54937400
453,1623628800000,39020.56000000,39800.00000000,38730.00000000,38975.14000000,19015.54058600
454,1623643200000,38975.14000000,39700.00000000,38782.34000000,39555.24000000,12639.85818600
455,1623657600000,39555.25000000,39629.01000000,38820.00000000,39166.33000000,13481.89623600
456,1623672000000,39166.33000000,41064.05000000,39040.00000000,40685.37000000,32269.37525900
457,1623686400000,40685.37000000,40740.03000000,39323.10000000,39716.06000000,19945.82700500
458,1623700800000,39716.06000000,40605.87000000,39602.00000000,40516.29000000,11169.89467700
459,1623715200000,40516.28000000,40900.00000000,39856.60000000,40404.86000000,12104.79445500
460,1623729600000,40403.13000000,40580.00000000,40100.00000000,40365.74000000,8921.67520900
461,1623744000000,40367.41000000,40400.00000000,39531.00000000,39839.90000000,13863.18214500
462,1623758400000,39839.90000000,40450.00000000,39720.00000000,40065.01000000,12670.08089400
463,1623772800000,40065.01000000,41330.00000000,39768.00000000,39958.01000000,22512.74592500
464,1623787200000,39957.76000000,40365.27000000,39506.40000000,40144.04000000,10607.14421000
465,1623801600000,40143.80000000,40181.95000000,39610.00000000,40013.63000000,7196.47463300
466,1623816000000,40013.64000000,40527.14000000,39840.00000000,40126.87000000,14664.54418400
467,1623830400000,40126.87000000,40260.14000000,38877.46000000,39080.01000000,16161.83647700
468,1623844800000,39080.01000000,39504.99000000,38565.00000000,38775.66000000,16463.57803900
469,1623859200000,38775.66000000,39735.52000000,38301.68000000,38680.11000000,23114.72511500
470,1623873600000,38680.10000000,38925.00000000,38116.01000000,38349.01000000,10170.81848900
471,1623888000000,38349.00000000,38978.75000000,38213.23000000,38865.05000000,8985.15627900
472,1623902400000,38865.05000000,39400.00000000,38644.40000000,39207.36000000,11394.73100000
473,1623916800000,39208.67000000,39559.88000000,39057.27000000,39146.36000000,10847.19742600
474,1623931200000,39148.26000000,39195.90000000,38411.39000000,39007.91000000,15961.09659000
475,1623945600000,39008.01000000,39111.56000000,37505.00000000,37702.53000000,21600.73207300
476,1623960000000,37702.53000000,38258.00000000,37365.00000000,38092.97000000,10752.39375100
477,1623974400000,38092.97000000,38202.84000000,37213.00000000,37926.79000000,11186.10112500
478,1623988800000,37926.78000000,38148.11000000,37377.00000000,37715.03000000,10812.07648700
479,1624003200000,37715.04000000,38029.99000000,37063.80000000,37821.95000000,15124.11803400
480,1624017600000,37818.57000000,37948.55000000,36278.50000000,36355.10000000,24222.20162500
481,1624032000000,36355.97000000,36818.44000000,35129.29000000,35327.24000000,22970.08792300
482,1624046400000,35323.65000000,35928.39000000,35232.26000000,35819.84000000,10913.45774100
483,1624060800000,35820.48000000,36297.30000000,34803.52000000,35103.44000000,14164.14833600
484,1624075200000,35103.44000000,35873.90000000,34961.39000000,35785.96000000,12578.95653600
485,1624089600000,35785.95000000,35995.00000000,35561.81000000,35940.22000000,8978.99194300
486,1624104000000,35940.22000000,36457.00000000,35550.00000000,36114.85000000,15007.23098800
487,1624118400000,36114.85000000,36210.00000000,35360.08000000,35943.65000000,10375.91885900
488,1624132800000,35943.65000000,36200.00000000,35394.75000000,35483.72000000,7607.20279900
489,1624147200000,35483.72000000,35800.00000000,35119.21000000,35527.24000000,8060.73368900
490,1624161600000,35527.25000000,35922.00000000,35363.02000000,35637.71000000,7298.44262600
491,1624176000000,35637.72000000,35693.88000000,33724.48000000,33872.90000000,24304.19049100
492,1624190400000,33870.56000000,34666.00000000,33336.00000000,34422.71000000,23737.23966600
493,1624204800000,34422.11000000,35700.92000000,34289.00000000,35502.82000000,13435.42780100
494,1624219200000,35502.83000000,36137.72000000,35380.00000000,35600.16000000,13042.13657700
495,1624233600000,35600.17000000,35750.00000000,34566.82000000,34649.63000000,12048.18009000
496,1624248000000,34651.86000000,34725.82000000,32266.00000000,33025.50000000,38363.45210800
497,1624262400000,33025.50000000,33577.12000000,31710.00000000,32520.56000000,46870.92431700
498,1624276800000,32530.68000000,33222.22000000,31927.91000000,32687.99000000,26966.55245500
499,1624291200000,32685.84000000,33000.00000000,32034.52000000,32563.89000000,18931.96224300
500,1624305600000,32563.89000000,32800.00000000,31251.23000000,31608.93000000,25597.80194600
501,1624320000000,31614.12000000,33260.00000000,31168.00000000,33018.22000000,23909.81423900
502,1624334400000,33018.21000000,33109.81000000,32479.00000000,32648.98000000,10838.81438400
503,1624348800000,32647.96000000,32658.63000000,31112.00000000,31243.41000000,31110.25148000
504,1624363200000,31236.53000000,31980.00000000,28805.00000000,31708.08000000,86060.16240000
505,1624377600000,31707.56000000,33298.78000000,31620.00000000,32404.06000000,37371.54578400
506,1624392000000,32404.06000000,32987.00000000,32150.00000000,32509.56000000,14917.59147500
507,1624406400000,32509.56000000,34444.00000000,31683.00000000,33966.43000000,32702.64456400
508,1624420800000,33969.69000000,34392.10000000,33574.11000000,33982.26000000,18440.42542600
509,1624435200000,33982.26000000,34500.00000000,33650.21000000,33911.39000000,18341.76516900
510,1624449600000,33911.40000000,34881.00000000,33400.30000000,33490.14000000,28265.87314500
511,1624464000000,33490.14000000,33947.17000000,32870.99000000,32879.97000000,16689.64372800
512,1624478400000,32882.50000000,33785.26000000,32749.01000000,33678.07000000,12525.74853100
513,1624492800000,33675.07000000,33879.99000000,32339.82000000,32589.20000000,14734.38687800
514,1624507200000,32589.20000000,33280.55000000,32286.57000000,32853.74000000,13051.05590800
515,1624521600000,32853.74000000,33930.23000000,32820.61000000,33850.77000000,13506.33742900
516,1624536000000,33850.78000000,34583.58000000,33756.04000000,33886.52000000,18730.79426700
517,1624550400000,33888.81000000,35298.00000000,33751.00000000,34857.73000000,18670.72420200
518,1624564800000,34854.63000000,34999.09000000,34512.00000000,34663.09000000,7932.50557600
519,1624579200000,34663.08000000,35500.00000000,34251.00000000,35052.07000000,14634.09345600
520,1624593600000,35057.70000000,35100.00000000,33961.48000000,34283.82000000,12494.56734700
521,1624608000000,34281.37000000,34480.00000000,33234.37000000,33311.96000000,19245.55540900
522,1624622400000,33311.96000000,33600.77000000,32351.00000000,32607.07000000,26868.15801900
523,1624636800000,32607.07000000,32910.64000000,31500.00000000,32220.74000000,28395.53499100
524,1624651200000,32222.91000000,32369.00000000,31275.00000000,31584.45000000,14423.22113400
525,1624665600000,31576.09000000,32268.91000000,31300.00000000,31977.59000000,12066.94798800
526,1624680000000,31979.71000000,32730.00000000,30573.77000000,30720.37000000,21059.90293200
527,1624694400000,30713.54000000,31883.60000000,30151.00000000,31777.73000000,28487.35290100
528,1624708800000,31777.90000000,31985.00000000,30505.00000000,31523.50000000,22191.32758200
529,1624723200000,31526.88000000,31910.00000000,30776.63000000,31573.98000000,13194.03851400
530,1624737600000,31573.97000000,32300.24000000,30905.78000000,32283.65000000,10820.80537000
531,1624752000000,32283.65000000,33200.00000000,31973.45000000,33146.91000000,20041.66289800
532,1624766400000,33146.91000000,33499.00000000,32811.90000000,33283.17000000,13758.16228000
533,1624780800000,33291.81000000,33451.00000000,32268.00000000,33246.55000000,18424.57704400
534,1624795200000,33246.56000000,33574.32000000,32717.52000000,33200.02000000,13308.27972100
535,1624809600000,33200.06000000,33400.00000000,32574.28000000,32815.19000000,10413.35419200
536,1624824000000,32815.18000000,34749.00000000,32357.13000000,34700.34000000,20667.20807600
537,1624838400000,34702.49000000,34972.28000000,34254.75000000,34398.36000000,12050.24968700
538,1624852800000,34395.03000000,35297.71000000,34275.87000000,35028.69000000,14393.10774200
539,1624867200000,35028.69000000,35172.21000000,33960.00000000,34107.20000000,18422.22846400
540,1624881600000,34107.20000000,35000.00000000,33862.72000000,34969.99000000,16668.80628300
541,1624896000000,34969.98000000,35030.92000000,33931.00000000,34441.77000000,13191.36247300
542,1624910400000,34441.77000000,34819.00000000,34112.03000000,34494.89000000,7496.51317000
543,1624924800000,34494.89000000,35169.56000000,34225.43000000,34577.16000000,10660.33582900
544,1624939200000,34577.09000000,35448.00000000,34534.00000000,34849.27000000,13902.37626900
545,1624953600000,34849.20000000,35768.90000000,34730.00000000,35555.62000000,18117.62780300
546,1624968000000,35555.64000000,36428.00000000,35343.12000000,36248.99000000,24761.57340200
547,1624982400000,36248.99000000,36600.00000000,36050.00000000,36382.39000000,12608.46703400
548,1624996800000,36382.39000000,36488.70000000,35700.01000000,35911.73000000,10738.41588300
549,1625011200000,35911.72000000,36100.00000000,34936.00000000,35119.99000000,10635.08798300
550,1625025600000,35119.99000000,35290.97000000,34666.00000000,35250.54000000,14395.66873700
551,1625040000000,35250.54000000,35333.33000000,34401.01000000,34849.99000000,13891.52965400
552,1625054400000,34849.99000000,35010.85000000,34083.92000000,34193.44000000,13930.30833100
553,1625068800000,34193.44000000,34899.00000000,34017.55000000,34743.56000000,12128.06155200
554,1625083200000,34743.56000000,35194.04000000,34391.43000000,35045.00000000,12171.54137700
555,1625097600000,35045.00000000,35057.57000000,34120.00000000,34120.01000000,9448.17188900
556,1625112000000,34120.01000000,34467.09000000,33312.52000000,33348.30000000,15251.68312800
557,1625126400000,33350.00000000,33749.00000000,33001.00000000,33717.52000000,13370.62460000
558,1625140800000,33717.52000000,33917.93000000,33055.00000000,33432.54000000,13280.17268200
559,1625155200000,33432.54000000,33654.49000000,32711.00000000,33091.48000000,12799.47703300
560,1625169600000,33091.48000000,33649.00000000,33091.48000000,33504.69000000,7558.13678000
561,1625184000000,33502.33000000,33977.04000000,32767.74000000,32907.22000000,9793.72481800
562,1625198400000,32907.22000000,33500.36000000,32699.00000000,33358.26000000,9171.45818500
563,1625212800000,33358.32000000,33620.00000000,32770.00000000,33023.01000000,10637.55849500
564,1625227200000,33023.35000000,33724.34000000,32872.00000000,33704.91000000,12912.41869700
565,1625241600000,33704.90000000,33795.16000000,33109.76000000,33327.71000000,7029.74519600
566,1625256000000,33327.71000000,33898.95000000,33041.65000000,33786.55000000,6627.27598700
567,1625270400000,33786.54000000,33914.60000000,33316.73000000,33524.47000000,5473.35392900
568,1625284800000,33524.48000000,34663.48000000,33444.25000000,34499.54000000,9114.37611100
569,1625299200000,34499.53000000,34780.00000000,34406.00000000,34608.04000000,9722.86069300
570,1625313600000,34608.04000000,34816.50000000,34470.00000000,34608.48000000,5945.66025100
571,1625328000000,34608.48000000,34945.61000000,34485.49000000,34745.98000000,5599.18908100
572,1625342400000,34745.99000000,34914.76000000,34250.48000000,34669.13000000,7189.13857600
573,1625356800000,34669.12000000,34771.64000000,34357.15000000,34641.61000000,4554.15036100
574,1625371200000,34641.62000000,35727.00000000,34621.41000000,35600.63000000,12944.36734100
575,1625385600000,35603.02000000,35687.18000000,35364.21000000,35512.34000000,6624.02832100
576,1625400000000,35512.34000000,35572.72000000,35230.76000000,35513.29000000,5663.23474000
577,1625414400000,35513.28000000,35687.54000000,35385.00000000,35575.01000000,5385.77536400
578,1625428800000,35575.01000000,35967.85000000,35135.00000000,35286.51000000,8531.91966200
579,1625443200000,35288.13000000,35293.78000000,34180.18000000,34350.89000000,11996.62204400
580,1625457600000,34351.25000000,34415.64000000,34000.00000000,34256.17000000,10134.85081900
581,1625472000000,34257.37000000,34558.99000000,33300.00000000,33379.96000000,13547.30267600
582,1625486400000,33379.96000000,33777.00000000,33301.22000000,33585.91000000,10002.89574000
583,1625500800000,33585.89000000,34274.33000000,33125.55000000,34117.97000000,11504.59106800
584,1625515200000,34117.98000000,34210.00000000,33670.01000000,33690.14000000,6937.61189800
585,1625529600000,33690.15000000,34169.10000000,33634.76000000,33920.69000000,5629.95420000
586,1625544000000,33920.69000000,34959.73000000,33908.09000000,34874.85000000,11865.17587500
587,1625558400000,34874.85000000,35118.88000000,33730.00000000,34067.31000000,15276.33286700
588,1625572800000,34067.31000000,34516.38000000,33800.01000000,34042.43000000,11702.40108800
589,1625587200000,34042.44000000,34190.00000000,33532.00000000,34019.99000000,8290.83775700
590,1625601600000,34019.99000000,34323.77000000,33628.81000000,34220.01000000,5445.89456200
591,1625616000000,34220.02000000,34530.00000000,33941.00000000,34446.50000000,11101.28221200
592,1625630400000,34445.55000000,34919.28000000,34373.02000000,34710.38000000,11129.03116000
593,1625644800000,34710.40000000,34989.00000000,34457.11000000,34827.96000000,8225.43788100
594,1625659200000,34827.97000000,35059.09000000,34477.13000000,34528.60000000,9621.90750600
595,1625673600000,34528.60000000,34784.00000000,34412.43000000,34628.72000000,5806.11186800
596,1625688000000,34628.71000000,34628.71000000,33777.77000000,33862.12000000,7923.75104800
597,1625702400000,33862.11000000,33929.64000000,33066.00000000,33305.65000000,14140.83217200
598,1625716800000,33305.66000000,33512.53000000,32242.07000000,32487.57000000,16322.33581200
599,1625731200000,32487.56000000,32748.88000000,32077.00000000,32696.44000000,15022.67098000
600,1625745600000,32696.43000000,32988.87000000,32350.00000000,32900.01000000,10513.95442800
601,1625760000000,32900.05000000,33177.06000000,32641.36000000,33003.52000000,7693.81997600
602,1625774400000,33002.45000000,33067.09000000,32508.00000000,32875.71000000,6442.86695200
603,1625788800000,32875.71000000,33100.00000000,32261.07000000,32941.81000000,10152.73352900
604,1625803200000,32941.81000000,33310.00000000,32742.00000000,32910.21000000,7671.50457200
605,1625817600000,32902.13000000,33065.00000000,32598.00000000,32774.99000000,6198.98094400
606,1625832000000,32774.99000000,33682.43000000,32635.08000000,33558.67000000,11898.29508100
607,1625846400000,33558.81000000,33696.40000000,33287.00000000,33445.31000000,4967.91252400
608,1625860800000,33445.31000000,34100.00000000,33374.83000000,33815.81000000,6264.51324900
609,1625875200000,33815.81000000,34262.00000000,33631.00000000,33800.03000000,6746.82997100
610,1625889600000,33800.04000000,33909.67000000,33458.84000000,33766.01000000,5186.81936800
611,1625904000000,33766.01000000,33950.00000000,33565.00000000,33793.94000000,5564.21435700
612,1625918400000,33793.95000000,33943.40000000,33634.16000000,33862.54000000,4351.61998800
613,1625932800000,33862.55000000,34192.00000000,33223.31000000,33409.92000000,8230.26531700
614,1625947200000,33411.41000000,33698.99000000,33004.78000000,33502.87000000,4681.42646700
615,1625961600000,33502.87000000,33817.83000000,33387.72000000,33448.97000000,4140.62240700
616,1625976000000,33448.97000000,33642.74000000,33306.47000000,33508.83000000,3654.10805200
617,1625990400000,33508.82000000,33870.00000000,33424.84000000,33814.84000000,5115.48880100
618,1626004800000,33814.82000000,33994.69000000,33654.36000000,33948.68000000,4991.53490000
619,1626019200000,33948.68000000,34123.08000000,33779.68000000,33894.57000000,4947.45172100
620,1626033600000,33894.57000000,34666.00000000,33710.94000000,34258.99000000,8723.44156700
621,1626048000000,34259.00000000,34537.39000000,34006.92000000,34447.92000000,6394.39918900
622,1626062400000,34447.92000000,34678.43000000,34160.39000000,34281.74000000,6643.00024400
623,1626076800000,34281.74000000,34488.27000000,33525.66000000,33530.00000000,9513.20322100
624,1626091200000,33530.00000000,33636.92000000,33316.20000000,33337.49000000,7924.80962700
625,1626105600000,33337.49000000,33441.00000000,32750.00000000,32822.85000000,10522.02244800
626,1626120000000,32822.85000000,33284.99000000,32658.34000000,33086.63000000,7183.96903300
627,1626134400000,33086.94000000,33229.00000000,32830.98000000,33071.14000000,4947.52162800
628,1626148800000,33071.13000000,33333.33000000,32742.01000000,33180.08000000,6496.09788200
629,1626163200000,33180.11000000,33340.00000000,32912.29000000,33042.61000000,5782.92672500
630,1626177600000,33042.61000000,33049.00000000,32280.00000000,32790.08000000,12381.56509900
631,1626192000000,32791.71000000,32956.26000000,32231.42000000,32309.69000000,6807.50154200
632,1626206400000,32309.69000000,32750.00000000,32202.25000000,32729.77000000,4710.74813200
633,1626220800000,32729.12000000,32807.41000000,31650.61000000,31830.01000000,9403.24457900
634,1626235200000,31830.01000000,32015.98000000,31655.83000000,31920.01000000,7033.82720000
635,1626249600000,31920.01000000,32707.27000000,31550.00000000,32451.99000000,10994.01987300
636,1626264000000,32450.95000000,32959.21000000,32280.00000000,32786.00000000,9288.74929000
637,1626278400000,32786.01000000,33114.03000000,32564.44000000,32729.76000000,5992.57338800
638,1626292800000,32729.77000000,33063.82000000,32681.00000000,32820.02000000,4065.40915400
639,1626307200000,32820.03000000,33185.25000000,32580.12000000,32641.65000000,6148.80327400
640,1626321600000,32641.66000000,32691.42000000,32359.65000000,32469.50000000,5710.03684500
641,1626336000000,32468.30000000,32620.31000000,31800.00000000,31880.50000000,10566.21097500
642,1626350400000,31880.50000000,32152.97000000,31455.00000000,31677.01000000,11900.64235400
643,1626364800000,31678.50000000,31800.00000000,31133.00000000,31533.62000000,11274.22424100
644,1626379200000,31538.92000000,31898.00000000,31503.35000000,31880.00000000,6039.65866400
645,1626393600000,31874.49000000,32049.45000000,31556.95000000,31914.89000000,7547.70563000
646,1626408000000,31914.90000000,32020.00000000,31548.15000000,31774.49000000,5955.45935000
647,1626422400000,31779.98000000,31779.99000000,31020.00000000,31086.53000000,9817.25964500
648,1626436800000,31086.52000000,32212.52000000,31067.43000000,32127.39000000,12455.17198000
